timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742003775351,194,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-2,,true,,3928,634,30,100,null,0,5083,0
1742003780435,194,02_02_Click on Category,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-2,text,true,,3928,634,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,194,0,0
1742003775342,197,03-02-Click Sign in,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-3,,true,,4093,616,8,100,null,0,5091,0
1742003780434,197,03-02-Click sign in,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-3,text,true,,4093,616,8,100,https://petstore.octoperf.com/actions/Account.action?signonForm=,197,0,0
1742003779482,1208,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,,true,,6438,1094,61,100,null,0,1,743
1742003779483,996,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,text,true,,1452,512,61,100,https://petstore.octoperf.com/,996,0,743
1742003780479,212,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,211,0,0
1742003779507,1185,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-17,,true,,6438,1094,61,100,null,0,2,727
1742003779507,972,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-17,text,true,,1452,512,61,100,https://petstore.octoperf.com/,972,0,727
1742003780480,213,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-17,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,213,0,0
1742003779483,1214,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,,true,,6439,1094,61,100,null,0,1,743
1742003779484,998,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,text,true,,1452,512,61,100,https://petstore.octoperf.com/,998,0,743
1742003780482,216,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,215,0,0
1742003775437,202,02_03_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-7,,true,,4112,666,30,100,null,0,5078,0
1742003780516,202,02_03_Click on Product ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-7,text,true,,4112,666,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-BD-01,201,0,0
1742003778454,200,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,,true,,3441,971,61,100,null,0,2076,0
1742003780529,200,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,200,0,0
1742003778489,203,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,,true,,3441,971,61,100,null,0,2039,0
1742003780528,203,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,203,0,0
1742003779516,1225,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-3,,true,,6438,1094,61,100,null,0,2,737
1742003779517,1016,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-3,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1016,0,737
1742003780533,209,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-3,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,208,0,0
1742003778453,253,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,,true,,4081,971,61,100,null,0,2088,0
1742003780541,253,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,253,0,0
1742003778498,227,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-14,,true,,3445,975,61,100,null,0,2097,0
1742003780595,227,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-14,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,227,0,0
1742003779560,1264,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,,true,,6442,1094,61,100,null,0,1,855
1742003779561,1036,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1036,0,855
1742003780597,228,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,226,0,0
1742003779779,1072,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-13,,true,,4973,582,30,100,null,0,1,821
1742003779780,1072,02_01_OpenURL,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-13,text,true,,4973,582,30,100,https://petstore.octoperf.com/actions/Catalog.action,1072,0,821
1742003778572,250,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,,true,,3442,972,61,100,null,0,2035,0
1742003780607,250,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,250,0,0
1742003779658,1246,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,,true,,6438,1094,61,100,null,0,1,822
1742003779659,1035,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1035,0,822
1742003780694,211,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,210,0,0
1742003778667,258,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,,true,,4081,971,61,100,null,0,2030,0
1742003780697,258,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,258,0,0
1742003779726,1234,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,,true,,6439,1094,61,100,null,0,0,807
1742003779726,1007,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1007,0,807
1742003780733,227,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,226,0,0
1742003779724,1239,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,,true,,6438,1094,61,100,null,0,1,759
1742003779724,990,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,1452,512,61,100,https://petstore.octoperf.com/,990,0,759
1742003780715,249,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,248,0,0
1742003778677,244,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,,true,,3441,971,61,100,null,0,2070,0
1742003780747,244,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,244,0,0
1742003778673,236,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,,true,,3441,971,61,100,null,0,2089,0
1742003780762,236,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,236,0,0
1742003778702,228,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,,true,,3445,975,61,100,null,0,2071,0
1742003780773,228,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,228,0,0
1742003778731,229,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,,true,,4081,971,61,100,null,0,2042,0
1742003780773,229,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,229,0,0
1742003778731,263,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,,true,,3442,972,61,100,null,0,2092,0
1742003780823,263,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,263,0,0
1742003778780,265,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-27,,true,,3441,971,61,100,null,0,2070,0
1742003780850,265,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-27,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,265,0,0
1742003775866,251,02_04_Click on Item ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-12,,true,,3800,660,30,100,null,0,5018,0
1742003780884,251,02_04_Click on Item ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-12,text,true,,3800,660,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-26,251,0,0
1742003779849,1288,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,,true,,6438,1094,61,100,null,0,0,837
1742003779849,1046,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1046,0,837
1742003780895,242,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,237,0,0
1742003775889,207,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-18,,true,,3928,634,30,100,null,0,5058,0
1742003780947,207,02_02_Click on Category,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-18,text,true,,3928,634,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,207,0,0
1742003779915,1254,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,,true,,6442,1094,61,100,null,0,1,799
1742003779915,1049,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1049,0,799
1742003780965,205,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,204,0,0
1742003778923,219,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,,true,,3441,971,61,100,null,0,2063,0
1742003780986,219,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,219,0,0
1742003779902,1330,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,,true,,6439,1094,61,100,null,0,0,894
1742003779902,1102,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1102,0,894
1742003781004,228,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1742003779017,214,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-33,,true,,3445,975,61,100,null,0,2008,0
1742003781025,214,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-33,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,214,0,0
1742003780006,1288,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,,true,,6438,1094,61,100,null,0,2,820
1742003780006,1096,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1096,0,820
1742003781103,192,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,191,0,0
1742003780024,1279,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,,true,,6438,1094,61,100,null,0,1,837
1742003780025,1095,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1095,0,837
1742003781120,184,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,183,0,0
1742003780021,1293,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,,true,,6442,1094,61,100,null,0,0,842
1742003780021,1099,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1099,0,842
1742003781120,194,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,193,0,0
1742003779990,1336,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,,true,,6438,1094,61,100,null,0,1,867
1742003779991,1141,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1141,0,867
1742003781132,195,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,195,0,0
1742003780042,1307,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,,true,,6438,1094,61,100,null,0,2,841
1742003780043,1095,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1095,0,841
1742003781139,212,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1742003779177,191,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-12,,true,,3442,972,61,100,null,0,2009,0
1742003781186,191,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-12,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,191,0,0
1742003780232,1147,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-16,,true,,6438,1094,61,100,null,0,1,724
1742003780233,947,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-16,text,true,,1452,512,61,100,https://petstore.octoperf.com/,947,0,724
1742003781180,200,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-16,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,200,0,0
1742003779199,197,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,,true,,4081,971,61,100,null,0,2008,0
1742003781207,197,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,197,0,0
1742003780522,913,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-29,,true,,4973,582,30,100,null,0,1,713
1742003780523,913,02_01_OpenURL,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-29,text,true,,4973,582,30,100,https://petstore.octoperf.com/actions/Catalog.action,911,0,713
1742003780373,1105,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-36,,true,,6439,1094,61,100,null,0,2,671
1742003780374,887,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-36,text,true,,1452,512,61,100,https://petstore.octoperf.com/,887,0,671
1742003781262,218,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-36,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,218,0,0
1742003780249,1233,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,,true,,6439,1094,61,100,null,0,1,795
1742003780249,1014,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1014,0,795
1742003781264,219,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,219,0,0
1742003780254,1232,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,,true,,6438,1094,61,100,null,0,1,789
1742003780254,1009,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1009,0,789
1742003781264,223,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,222,0,0
1742003780380,1109,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-8,,true,,6442,1094,61,100,null,0,0,695
1742003780380,887,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-8,text,true,,1452,512,61,100,https://petstore.octoperf.com/,887,0,695
1742003781267,222,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-8,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,222,0,0
1742003779229,214,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-13,,true,,3441,971,61,100,null,0,2071,0
1742003781300,214,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-13,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,214,0,0
1742003779214,207,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-59,,true,,3441,971,61,100,null,0,2096,0
1742003781310,207,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-59,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,207,0,0
1742003780477,1065,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,,true,,6438,1094,61,100,null,0,2,687
1742003780478,878,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,text,true,,1452,512,61,100,https://petstore.octoperf.com/,878,0,687
1742003781357,187,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,186,0,0
1742003779291,183,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-40,,true,,3445,975,61,100,null,0,2075,0
1742003781366,183,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-40,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,183,0,0
1742003779321,211,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-39,,true,,3442,972,61,100,null,0,2047,0
1742003781368,211,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-39,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,211,0,0
1742003779350,201,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,,true,,4081,971,61,100,null,0,2029,0
1742003781379,201,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,201,0,0
1742003779354,201,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-11,,true,,3441,971,61,100,null,0,2028,0
1742003781382,201,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-11,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,201,0,0
1742003779366,218,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-26,,true,,3441,971,61,100,null,0,2022,0
1742003781388,218,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-26,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,218,0,0
1742003776352,201,02_03_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-23,,true,,3829,666,30,100,null,0,5059,0
1742003781412,201,02_03_Click on Product ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-23,text,true,,3829,666,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-LI-02,201,0,0
1742003776390,189,02_04_Click on Item ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-28,,true,,3824,660,30,100,null,0,5072,0
1742003781463,189,02_04_Click on Item ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-28,text,true,,3824,660,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-18,189,0,0
1742003778245,1379,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-35,,true,,3445,975,61,100,null,0,2037,0
1742003780283,1379,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-35,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,1379,0,0
1742003780531,1172,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-15,,true,,6438,1094,61,100,null,0,0,734
1742003780542,1161,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-28,,true,,6438,1094,61,100,null,0,0,723
1742003780542,942,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-28,text,true,,1452,512,61,100,https://petstore.octoperf.com/,942,0,723
1742003780531,959,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-15,text,true,,1452,512,61,100,https://petstore.octoperf.com/,959,0,734
1742003781484,219,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-28,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,219,0,0
1742003781490,213,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-15,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,213,0,0
1742003776513,214,02_03_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-6,,true,,4120,667,30,100,null,0,5024,0
1742003781538,214,02_03_Click on Product ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-6,text,true,,4120,667,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,213,0,0
1742003779500,213,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-32,,true,,3442,972,61,100,null,0,2042,0
